"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-11","7.16"," 1945","0.02","0.5","1.2",,"36","28",,"  300","  310","18.1","31.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-12","4.92"," 0350","0.00","0.0","0.0",,"42","30",,"  300","  340","13.0","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-13","5.37"," 1337","0.00","0.0","0.0",,"42","33",,"  230","  230","16.1","23.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-14","8.50"," 2231","0.00","0.0","0.0",,"35","25",,"  310","  320","18.1","31.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-15","8.28"," 0941","0.00","0.0","0.0",,"32","23",,"  300","  300","21.9","31.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-16","5.37"," 1306","0.00","0.0","0.0",,"30","23",,"  230","  240","14.1","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-17","4.92"," 2232","0.00","0.0","0.0",,"42","26",,"  270","  240","12.1","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-18","4.92"," 0322","0.09","0.0","0.0",,"46","35",,"  220","  240","15.0","25.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-19","5.37"," 1821","0.26","1.6","0.0",,"41","24",,"  300","  350","16.1","31.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-20","7.38"," 1244","0.00","0.0","1.2",,"26","17",,"  270","  260","16.1","36.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-21","6.49"," 2142","0.00","0.0","1.2",,"19","11",,"  280","  260","14.1","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-22","5.82"," 1105","0.00","0.0","1.2",,"20","10",,"   10","  360","12.1","19.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-23","5.14"," 1302","0.00","0.0","1.2",,"28","17",,"  230","  210","14.1","23.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-24","4.47"," 0957","0.00","0.0","1.2",,"33","23",,"  270","  280","13.0","19.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-25","6.04"," 2228","0.00","0.0","1.2",,"33","20",,"  240","  220","14.1","25.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-26","6.71"," 0952","0.00","0.0","0.0",,"43","31",,"  270","  270","15.0","29.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-27","6.49"," 2243","0.00","0.0","0.0",,"40","31",,"  220","  220","17.0","33.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-28","8.50"," 1051","0.00","0.0","0.0",,"42","32",,"  310","  310","21.9","38.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-29","10.51"," 1601","0.00","0.0","0.0",,"52","31",,"  300","  300","21.9","42.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-30","6.93"," 0002","0.00","0.0","0.0",,"38","25",,"  310","  300","21.9","38.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-01-31","3.58"," 2352","0.16","0.0","0.0",,"48","36",,"  230","  220","12.1","21.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-01","7.83",,"0.00","0.0","0.0",,"48","21",,"  300","  290","17.0","27.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-02","6.49",,"0.11","1.0","0.0",,"31","17",,"   50","   40","16.1","23.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-03","3.80",,"0.00","0.0","1.2",,"49","31",,"  220","  220","10.1","19.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-04","9.40",,"0.00","0.0","0.0",,"47","30",,"  300","  310","21.9","36.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-05","6.04",,"0.00","0.0","0.0",,"36","26",,"  300","  320","13.0","21.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-06","6.26",,"0.34","0.5","1.2",,"38","30",,"  250","  130","13.0","23.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-07","8.50",,"0.00","0.0","0.0",,"43","30",,"  310","  310","21.0","36.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-08","3.80",,"0.61","3.0","0.0",,"35","26",,"  300","  310","13.0","18.1","    1","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-09","4.92",,"0.06","0.1","3.1",,"36","30",,"  310","  300","14.1","28.0","    1",,,,,"    1","    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-10","5.14",,"0.00","0.0","2.0",,"37","29",,"  300","  310","12.1","19.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-11","2.91",,"0.12","1.2","1.2",,"35","28",,"  250","  270","8.9","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-12","8.50",,"0.11","0.4","3.1",,"36","31",,"   60","   50","18.1","29.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-13","7.61",,"0.15","0.0","2.0",,"46","35",,"  280","  310","18.1","34.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-14","7.61",,"0.00","0.0","0.0",,"36","29",,"  300","  330","18.1","30.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-15","5.14",,"0.31","0.5","0.0",,"35","28",,"   60","   70","12.1","21.0","    1","    1",,,,"    1","    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-16","9.40",,"0.77","0.0","0.0",,"47","33",,"  270","  290","21.9","40.0","    1","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-17","14.32",,"0.00","0.0","0.0",,"36","26",,"  280","  280","25.9","44.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-18","10.74",,"0.00","0.0","0.0",,"27","19",,"  280","  270","21.0","35.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-19","8.95",,"0.00","0.0","0.0",,"30","17",,"  300","  270","16.1","25.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-20","7.61",,"0.01","0.4","0.0",,"29","18",,"  300","  300","19.9","32.0",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-21","10.74",,"0.00","0.0","0.0",,"35","21",,"  310","  300","11.0","35.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-22","5.14",,"0.00","0.0","0.0",,"40","21",,"  310","  230","16.1","25.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-23","4.70",,"0.00","0.0","0.0",,"46","33",,"  240","  240","13.0","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-24","5.82",,"0.00","0.0","0.0",,"49","35",,"  190","  190","12.1","25.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-25","3.58",,"0.00","0.0","0.0",,"57","43",,"  280","  230","13.0","23.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-26","5.37",,"0.00","0.0","0.0",,"56","43",,"  280","  300","15.0","27.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-27","5.37",,"0.01","0.0","0.0",,"54","44",,"  280","  270","14.1","25.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-02-28","6.71",,"0.00","0.0","0.0",,"51","41",,"  270","  310","15.0","28.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-01","9.62",,"0.00","0.0","0.0",,"64","27",,"  280","  270","21.9","38.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-02","9.62",,"0.00","0.0","0.0",,"33","20",,"  310","  300","19.9","33.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-03","4.47",,"0.00","0.0","0.0",,"39","23",,"  220","  220","14.1","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-04","4.03",,"0.00","0.0","0.0",,"52","34",,"  230","  210","10.1","19.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-05","7.16",,"1.71","0.0","0.0",,"54","42",,"  160","  180","16.1","33.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-06","8.50",,"0.00","0.0","0.0",,"55","36",,"  300","  310","25.1","45.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-07","11.86",,"0.00","0.0","0.0",,"50","34",,"  280","  260","23.0","44.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-08","8.95",,"0.00","0.0","0.0",,"45","36",,"  310","  310","19.9","36.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-09","7.16",,"0.00","0.0","0.0",,"53","32",,"  230","  290","18.1","34.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-10","5.59",,"0.00","0.0","0.0",,"66","45",,"  230","  210","14.1","28.0",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-11","3.80",,"0.00","0.0","0.0",,"65","44",,"  220","  210","14.1","25.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-12","6.26",,"0.00","0.0","0.0",,"55","42",,"   30","   50","17.0","28.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-13","7.83",,"0.00","0.0","0.0",,"50","39",,"   50","   70","18.1","25.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-14","5.14",,"0.00","0.0","0.0",,"57","40",,"   70","  180","14.1","19.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-15","4.25",,"0.00","0.0","0.0",,"49","41",,"  140","  210","8.9","19.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-16","6.93",,"0.01","0.0","0.0",,"61","47",,"  160","  170","14.1","29.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-17","4.92",,"0.92","0.0","0.0",,"59","37",,"  300","  320","14.1","23.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-18","3.36",,"0.00","0.0","0.0",,"61","35",,"   20","   20","14.1","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-19","4.47",,"0.00","0.0","0.0",,"63","43",,"  160","  170","10.1","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-20","5.82",,"1.06","0.0","0.0",,"52","42",,"  290","  130","14.1","23.9","    1",,"    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-21","10.51",,"0.03","0.0","0.0",,"51","38",,"  300","  310","23.9","42.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-22","6.71",,"0.00","0.0","0.0",,"64","40",,"  280","  300","21.9","36.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-23","6.71",,"0.00","0.0","0.0",,"48","31",,"  310","  300","18.1","31.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-24","4.03",,"0.48","0.0","0.0",,"50","38",,"  140","  130","14.1","25.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-25","4.92",,"0.00","0.0","0.0",,"58","47",,"  240","  240","16.1","29.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-26","5.14",,"0.00","0.0","0.0",,"53","37",,"  290","   99","8.1","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-27","7.16",,"0.00","0.0","0.0",,"53","34",,"  310","  270","17.0","27.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-28","4.92",,"0.03","0.0","0.0",,"63","46",,"  230","  230","13.0","21.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-29","8.28",,"0.00","0.0","0.0",,"81","43",,"   50","  270","23.0","40.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-30","6.49",,"0.04","0.0","0.0",,"48","42",,"   50","   50","14.1","18.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-03-31","3.13",,"1.24","0.0","0.0",,"73","45",,"  300","  300","12.1","19.0","    1","    1","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-01","7.16",,"0.08","0.0","0.0",,"58","41",,"  300","  320","18.1","34.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-02","7.61",,"0.00","0.0","0.0",,"49","37",,"   50","  150","15.0","25.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-03","5.37",,"0.05","0.0","0.0",,"73","44",,"  240","  230","13.0","21.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-04","4.70",,"0.09","0.0","0.0",,"73","57",,"  310","  310","14.1","23.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-05","8.28",,"0.19","0.0","0.0",,"59","43",,"  120","  120","15.0","28.0","    1",,"    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-06","3.36",,"0.76","0.0","0.0",,"56","43",,"  300","  290","8.9","14.1","    1",,"    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-07","6.93",,"0.13","0.0","0.0",,"50","39",,"   60","   50","15.0","21.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-08","9.84",,"0.00","0.0","0.0",,"45","35",,"  270","  240","21.9","38.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-09","6.26",,"0.00","0.0","0.0",,"49","31",,"  310","  290","15.0","23.9",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-10","4.92",,"0.01","0.0","0.0",,"51","40",,"  120","  120","15.0","25.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-11","8.50",,"0.41","0.0","0.0",,"46","40",,"   70","   60","19.9","32.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-12","9.17",,"0.63","0.0","0.0",,"40","36",,"   50","   50","19.9","32.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-13","5.37",,"0.00","0.0","0.0",,"58","39",,"  360","   40","15.0","25.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-14","2.91",,"0.07","0.0","0.0",,"66","48",,"  230","  180","10.1","15.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-15","7.16",,"0.01","0.0","0.0",,"69","48",,"  270","  280","23.9","46.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-16","10.51",,"0.00","0.0","0.0",,"50","44",,"  270","  280","19.9","34.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-17","6.71",,"0.00","0.0","0.0",,"64","42",,"  310","  310","17.0","29.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-18","3.80",,"0.00","0.0","0.0",,"68","48",,"  170","  170","15.0","28.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-19","6.26",,"0.00","0.0","0.0",,"85","54",,"  220","  200","16.1","29.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-20","6.71",,"0.00","0.0","0.0",,"73","55",,"  300","  290","21.0","38.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-21","6.71",,"0.00","0.0","0.0",,"57","50",,"  130","  130","15.0","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-22","3.58",,"0.00","0.0","0.0",,"82","53",,"  230","  220","15.0","23.9",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-23","2.91",,"0.00","0.0","0.0",,"76","54",,"  340","  340","12.1","19.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-24","3.13",,"0.00","0.0","0.0",,"77","56",,"  220","  230","13.0","21.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-25","6.04",,"0.00","0.0","0.0",,"77","60",,"  230","  230","13.0","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-26","4.92",,"0.82","0.0","0.0",,"74","53",,"  290","  280","17.0","32.0","    1","    1","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-27","8.50",,"0.00","0.0","0.0",,"59","48",,"  300","  310","23.0","40.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-28","3.36",,"0.00","0.0","0.0",,"76","51",,"  230","  180","12.1","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-29","4.92",,"0.00","0.0","0.0",,"79","56",,"  220","  230","15.0","29.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-04-30","5.82",,"0.00","0.0","0.0",,"73","59",,"  300","  300","15.0","25.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-01","5.37",,"0.00","0.0","0.0",,"71","52",,"  130","  130","13.0","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-02","2.24",,"0.00","0.0","0.0",,"84","57",,"  230","  240","14.1","23.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-03","2.91",,"0.95","0.0","0.0",,"85","63",,"   60","  220","16.1","23.9","    1","    1","    1",,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-04","2.91",,"0.15","0.0","0.0",,"69","60",,"  180","  180","8.9","19.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-05","6.49",,"0.74","0.0","0.0",,"61","57",,"   70","   70","15.0","21.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-06","3.58",,"0.24","0.0","0.0",,"64","57",,"  130","  130","13.0","23.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-07","1.57",,"0.02","0.0","0.0",,"74","55",,"  220","  230","8.9","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-08","4.70",,"0.00","0.0","0.0",,"78","60",,"   50","  360","12.1","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-09","7.16",,"0.69","0.0","0.0",,"60","51",,"   70","   60","16.1","23.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-10","5.59",,"0.00","0.0","0.0",,"72","50",,"  300","  300","17.0","33.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-11","2.91",,"0.00","0.0","0.0",,"77","58",,"  300","  290","13.0","21.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-12","2.68",,"0.00","0.0","0.0",,"72","57",,"  110","  100","8.9","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-13","3.13",,"0.16","0.0","0.0",,"69","58",,"  130","  130","12.1","21.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-14","6.26",,"1.22","0.0","0.0",,"62","56",,"  100","   70","13.0","21.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-15","4.03",,"0.00","0.0","0.0",,"69","59",,"   60","   50","10.1","13.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-16","1.34",,"0.11","0.0","0.0",,"72","61",,"  140","  150","13.0","21.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-17","4.03",,"0.00","0.0","0.0",,"82","63",,"  300","  290","16.1","29.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-18","9.17",,"0.00","0.0","0.0",,"73","61",,"  280","  330","17.0","32.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-19","8.50",,"0.00","0.0","0.0",,"69","51",,"  300","  270","17.0","33.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-20","5.82",,"0.00","0.0","0.0",,"67","49",,"   40","   10","14.1","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-21","5.59",,"0.09","0.0","0.0",,"59","49",,"   70","  100","15.0","27.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-22","7.83",,"0.90","0.0","0.0",,"51","48",,"   50","   30","17.0","25.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-23","1.34",,"0.26","0.0","0.0",,"63","47",,"  280","  280","13.0","21.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-24","5.82",,"0.00","0.0","0.0",,"64","48",,"  300","  310","16.1","29.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-25","4.92",,"0.00","0.0","0.0",,"66","52",,"  270","  290","13.0","23.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-26","3.80",,"0.00","0.0","0.0",,"73","52",,"   40","   50","12.1","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-27","2.01",,"0.00","0.0","0.0",,"74","57",,"  220","  170","6.9","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-28","3.13",,"0.49","0.0","0.0",,"65","52",,"   70",,"8.9",,"    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-29","3.58",,"0.10","0.0","0.0",,"67","55",,"   60","  200","10.1","19.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-30","3.58",,"0.00","0.0","0.0",,"75","62",,"  230","  250","10.1","18.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-05-31","8.95",,"0.46","0.0","0.0",,"67","53",,"  290","  300","18.1","36.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-01","6.71",,"0.00","0.0","0.0",,"66","50",,"  250","  230","15.0","25.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-02","2.24",,"0.00","0.0","0.0",,"71","53",,"  220","  240","10.1","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-03","1.79",,"0.00","0.0","0.0",,"79","56",,"  220","  130","8.1","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-04","3.36",,"0.00","0.0","0.0",,"83","62",,"  140","  110","10.1","19.0",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-05","4.25",,"0.00","0.0","0.0",,"87","70",,"  240","  240","12.1","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-06","3.13",,"0.02","0.0","0.0",,"84","71",,"  240","  230","10.1","19.9",,,"    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-07","2.91",,"0.70","0.0","0.0",,"76","66",,"  330","  320","13.0","21.0","    1","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-08","6.71",,"0.00","0.0","0.0",,"76","63",,"   90","  120","13.0","21.9",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-09","4.92",,"0.01","0.0","0.0",,"64","62",,"   70","   80","14.1","21.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-10","2.46",,"0.40","0.0","0.0",,"73","62",,"   80","   60","12.1","15.0","    1","    1","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-11","3.13",,"0.00","0.0","0.0",,"81","65",,"  260","  270","12.1","21.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-12","3.80",,"0.00","0.0","0.0",,"87","70",,"  230","  230","13.0","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-13","4.70",,"0.00","0.0","0.0",,"78","67",,"   50","   50","12.1","18.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-14","7.83",,"0.23","0.0","0.0",,"68","59",,"   60","   70","16.1","25.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2025-06-15","4.47",,"0.03","0.0","0.0",,"64","59",,"   60","   50","12.1","19.9","    1",,,,,,"    1"
